name,school_type,establishment,education_office,homepage,zipcode,address,address_detail,sido,sigungu,sublocal,departments,track_auto,school_code,phone_principal,phone_academic,phone_admin,phone_career,fax
청주하이텍고등학교,특성화고,공립,충청북도교육청,cjh.hs.kr,28795,충청북도 청주시 서원구 1순환로1137번길 59,청주하이텍고등학교,충청북도,청주시 서원구,1순환로1137번길,자동화시스템과 / 전기전자과 / 정밀기계과,공업계/IT,M100000238,043-299-1700,043-299-1720,043-299-1706,043-299-1747,043-299-1707
충북공업고등학교,특성화고,공립,충청북도교육청,school.cbe.go.kr/cbt-h,28382,충청북도 청주시 흥덕구 서부로1205번길 52,충북공업고등학교,충청북도,청주시 흥덕구,서부로1205번길,생산자동화설비과 / 정밀기계과 / 전기전자과 / 금형과,공업계/IT,M100000232,043-230-5101,043-230-5100,043-230-5200,043-230-5117,043-230-5242
충북반도체고등학교,마이스터고,공립,충청북도교육청,www.cbsemi.hs.kr,369904,충청북도 음성군 금왕읍 무극로,393-1,충청북도,음성군,금왕읍,반도체제조과 / 반도체장비과 / 반도체케미컬과,공업계/IT,M100000134,043-877-0368,043-878-0367,043-877-0366,043-878-8383,043-877-0369
충북비즈니스고등학교,특성화고,공립,충청북도교육청,school.cbe.go.kr/cbbh-h,368910,충청북도 증평군 증평읍 중앙로,132 충북비즈니스고등학교,충청북도,증평군,증평읍,조리과학 / 뷰티미용 / 금융회계 / 유통마케팅 / 미디어컨텐츠,상업계,M100000203,043-836-4384,043-836-4385,043-836-4386,043-836-5682,043-836-1692
충북산업과학고등학교,특성화고,공립,충청북도교육청,school.cbe.go.kr/cbis-h,373803,충청북도 옥천군 옥천읍 중앙로,144 관공서(충북산업과학고등학교),충청북도,옥천군,옥천읍,금융회계과 / 의료전자과,공업계/IT,M100000179,043-733-2991,043-733-2992,043-733-2993,043-733-4587,043-733-4893
충북상업정보고등학교,특성화고,공립,충청북도교육청,school.cbe.go.kr/cbci-h/,360820,충청북도 청주시 상당구 율량동 율천북로,73,충청북도,청주시 상당구,율량동,사무행정과 / 창업경영과 / 항공물류서비스과,공업계/IT,M100000237,043-219-0301,043-219-0320,043-219-0305,043-219-0371,043-219-0398
충북생명산업고등학교,특성화고,공립,충청북도교육청,school.cbe.go.kr/cbb-h,376803,충청북도 보은군 보은읍 자영고길,10,충청북도,보은군,보은읍,채소경영과 / 과수경영과 / 화훼경영과 / 특용원예과 / 스마트농업경영과,상업계,M100000156,043-543-1108,043-543-1106,043-543-1105,043-935-3330,043-542-8946
충북에너지고등학교,마이스터고,공립,충청북도교육청,school.cbe.go.kr/cbenergy-h/M01,360874,충청북도 청주시 상당구 미원면 미원초정로,27,충청북도,청주시 상당구,미원면,이차전지과 / 태양전지과,기타,M100000150,043-290-7600,043-290-7601,043-290-7602,043-290-7640,043-297-1308
충주공업고등학교,특성화고,공립,충청북도교육청,cjth.hs.kr,380090,충청북도 충주시 용산동 형설로,120 충주공업고등학교,충청북도,충주시,용산동,자동화기계과 / 건축디자인과 / 토목시스템과 / 전기전자과,공업계/IT,M100000244,043-841-1401,043-841-1402,043-841-1411,043-841-1482,043-841-1405
충주상업고등학교,특성화고,사립,충청북도교육청,chungju-ch.hs.kr,380966,충청북도 충주시 호암동 방아길,20,충청북도,충주시,호암동,경영회계과 / 경영관리과 / 스마트 IT과 / 관광레저과 / 외식조리과,상업계,M100000246,043-844-3321,043-844-3322,043-844-3323,043-844-3385,043-844-2624
한국바이오마이스터고등학교,마이스터고,공립,충청북도교육청,kbm.hs.kr,365803,충청북도 진천군 진천읍 남산4길,13 한국바이오마이스터고등학교,충청북도,진천군,진천읍,바이오식품과 / 바이오제약과,공업계/IT,M100000205,043-532-1345,043-532-1350,043-532-1346,070-4609-3223,043-532-5687
한국호텔관광고등학교,특성화고,공립,충청북도교육청,www.hoteltourism.hs.kr/,395863,충청북도 단양군 단성면 북상하리길,69,충청북도,단양군,단성면,관광비즈니스과 / 호텔외식조리과,상업계,M100000139,043-422-0668,043-422-0669,043-422-0670,043-422-7551,043-422-7552
한림디자인고등학교,특성화고,사립,충청북도교육청,had.hs.kr,380950,충청북도 충주시 교현동 야현1길,(교현1동 490번지),충청북도,충주시,교현동,경영회계 / 시각디자인 / 조형디자인 / 패션디자인 / 뷰티디자인,상업계,M100000249,043-841-2207,043-841-2212,043-841-2206,043-841-2261,043-841-2299
강경상업고등학교,특성화고,공립,충청남도교육청,gangsang.cnehs.kr,32938,충청남도 논산시 강경읍 계백로 220,강경상업고등학교,충청남도,논산시,강경읍,금융정보과 / 전산회계정보과 / 국방경영과 / 경찰사무행정과 / 부사관경영과,공업계/IT,N100000126,041-745-2312,041-745-2314,041-745-2313,041-745-8744,041-745-2513
공주마이스터고등학교,마이스터고,공립,충청남도교육청,gong.cnehs.kr,314892,충남 공주시 유구읍 백교리,133,충청남도,공주시,유구읍,전기전자과,공업계/IT,N100000132,041-841-2703,041-841-2702,041-841-2701,041-841-1445,041-841-2705
공주생명과학고등학교,특성화고,공립,충청남도교육청,gongju-agr.cnehs.kr,314803,충청남도 공주시 신관동 금벽로,317번지,충청남도,공주시,신관동,축산경영과 / 식품가공과 / 식품가공과 2 / 산업기계설비 / 치유농업 / 축산자원개발과,공업계/IT,N100000134,041-858-3502,041-858-3503,041-858-3500,041-960-9049,041-858-3513
공주정보고등학교,특성화고,사립,충청남도교육청,kjis.cnehs.kr,32589,충청남도 공주시 마근동길 29,공주정보고등학교,충청남도,공주시,마근동길,보건간호과 / 소방안전과 / 경영정보과,공업계/IT,N100000138,041-856-1671,041-960-0111,041-856-1674,041-856-1673,041-960-0114
국방항공고등학교,특성화고,공립,충청남도교육청,ndav.cnehs.kr,32954,충청남도 논산시 시민로 365,지번 취암동 536-1,충청남도,논산시,시민로,항공기계과 / 항공전기전자과 / 지형공간디자인과 / 바이오제약과,공업계/IT,N100000150,041-736-1631,041-736-1633,041-736-1634,041-736-1635,041-736-1638
금산산업고등학교,특성화고,공립,충청남도교육청,kumsan-ih.cnehs.kr,312805,충청남도 금산군 금산읍 진악로,1003,충청남도,금산군,금산읍,그린바이오과 / 바이오스마트테크과 / 바이오스마트경영과,공업계/IT,N100000146,041-753-5103,041-753-5102,041-753-5101,070-4364-5537,041-753-5106
금산하이텍고등학교,특성화고,공립,충청남도교육청,ksh.cnehs.kr,312930,충청남도 금산군 진산면,대둔산로 412,충청남도,금산군,진산면,전기제어과 / 식품제조공정과 / 스마트기계과 / 전기시스템제어과,공업계/IT,N100000236,041-752-4377,041-752-4375,041-752-4376,041-752-6497,041-752-6466
논산여자상업고등학교,특성화고,사립,충청남도교육청,nonsan-gch.cnehs.kr,320010,충남 논산시 강산동,53번지,충청남도,논산시,강산동,경영정보과 / 관광비지니스과 / 조리과 / 뷰티미용과,공업계/IT,N100000153,,041-732-2922,041-732-2923,041-734-6668,041-734-6667
당진정보고등학교,특성화고,공립,충청남도교육청,dangjin-ih.cnehs.kr,31784,충청남도 당진시 운학길 5,당진정보고등학교,충청남도,당진시,운학길,공통과정 / 회계사무과 / 유통물류과,상업계,N100000157,041-351-9000,041-351-9010,041-351-9002,041-351-9008,041-351-9055
대천여자상업고등학교,특성화고,공립,충청남도교육청,dcg.cnehs.kr,33492,충청남도 보령시 여상길 60,대천여상,충청남도,보령시,여상길,금융회계과 / 경영사무과 / 유통판매과 / 세무에셋과 / 콘텐츠마케팅과,공업계/IT,N100000161,041-931-6850,041-931-6856,041-931-6852,041-931-6862,041-931-6861
병천고등학교,특성화고,공립,충청남도교육청,www.bchs.caehs.kr,330863,충남 천안시 동남구 병천면 탑원리,병천고등학교,충청남도,천안시 동남구,병천면,조리과 / 미용과,서비스/생활,N100000167,041-561-9675,041-561-9672,041-561-1971,070-7860-2922,041-522-8980
부여전자고등학교,특성화고,공립,충청남도교육청,garim.cnehs.kr,323923,충남 부여군 임천면 만사리,199,충청남도,부여군,임천면,전자과 / 전기과,공업계/IT,N100000173,041-833-2082,041-833-2081,041-833-2080,041-834-9616,041-834-2059
부여정보고등학교,특성화고,공립,충청남도교육청,bishs.cnehs.kr,323811,충청남도 부여군 규암면 충절로2316번길,24,충청남도,부여군,규암면,경영사무과 / 금융회계과,상업계,N100000174,041-835-7988,041-835-7989,041-835-7987,041-836-3044,041-835-7985
삽교고등학교,일반고(종합고),사립,충청남도교육청,sapgyo.cnehs.kr,340902,충청남도 예산군 삽교읍 삽교로,161,충청남도,예산군,삽교읍,사무행정과,상업계,N100000175,041-337-2891,041-337-2893,041-337-2892,041-338-2816,041-338-0020
서산공업고등학교,특성화고,공립,충청남도교육청,seosan-tech.cnehs.kr,31945,충청남도 서산시 운산면 운암로 1072-12,서산공업고등학교,충청남도,서산시,운산면,화학공업과 / 자동차과 / 정밀기계과,공업계/IT,N100000220,041-689-6800,041-689-6810,041-689-6801,041-689-6840,041-663-7917
서산중앙고등학교,일반고(종합고),공립,충청남도교육청,sjh.cnehs.kr,356800,충청남도 서산시 동문동 벌말1길,23 서산중앙고등학교,충청남도,서산시,동문동,생물산업기계과 / 원예조경과 / 식품가공과 / 생태경관디자인과 / 산업설비기계과,공업계/IT,N100000178,041-665-2058,041-665-7400,041-665-2059,041-666-0728,041-664-4335
서천여자정보고등학교,특성화고,사립,충청남도교육청,sochon-i.cnehs.kr,33636,충청남도 서천군 서천읍 화금서길 45,화금서길 45,충청남도,서천군,서천읍,e-shop경영과 / 융합미디어 / 뷰티디자인과,상업계,N100000186,041-953-3504,041-953-3501,041-953-0974,041-953-0973,041-953-3503
성환고등학교,특성화고,공립,충청남도교육청,shhs.caehs.kr,331807,충남 천안시 서북구 성환읍 송덕리,55 성환고등학교,충청남도,천안시 서북구,성환읍,보건간호과 / 관광경영과,상업계,N100000189,041-588-2000,041-588-2001,041-588-2009,041-588-2006,041-588-3999
아산스마트팩토리마이스터고등학교,마이스터고,공립,충청남도교육청,smart.cnehs.kr/,336872,충청남도 아산시 둔포면 둔포중앙로,133번길42,충청남도,아산시,둔포면,스마트팩토리과,기타,N100000164,041-422-4210,041-422-4212,041-422-4201,041-422-4265,041-531-0572
연무마이스터고등학교,마이스터고,공립,충청남도교육청,yeonmutech.cnehs.kr,320834,충청남도 논산시 연무읍 연무로,268-9,충청남도,논산시,연무읍,미래자동차부품가공과 / 미래자동차전기전자과 / 미래자동차금형과,공업계/IT,N100000199,041-742-7301,041-742-7302,041-742-7303,070-7858-0939,041-742-7304
예산예화여자고등학교,특성화고,사립,충청남도교육청,yehwa.cnehs.kr,32435,충청남도 예산군 예산읍 예산로 117,예산예화여자고등학교,충청남도,예산군,예산읍,e-비즈니스과 / 디지털영상과 / 외식조리과,상업계,N100000209,041-335-2497,041-335-2496,041-335-2495,041-331-0435,041-332-9069
장항공업고등학교,특성화고,공립,충청남도교육청,cnjs.cnehs.kr,325908,충청남도 서천군 장항읍 신창서로,77,충청남도,서천군,장항읍,전기과 / 기계과 / 신재생에너지과 / IOT기계과,공업계/IT,N100000227,041-955-5601,041-955-5620,041-955-5600,041-955-5632,041-956-7639
주산산업고등학교,특성화고,공립,충청남도교육청,jusan.cnehs.kr,355861,충남 보령시 주산면 금암리,506,충청남도,보령시,주산면,자동차기계과 / 건설시스템과 / 조경과 / 식품제조과,공업계/IT,N100000233,041-928-8000,041-928-8200,041-928-8190,041-928-8131,041-932-0833
천안공업고등학교,특성화고,공립,충청남도교육청,ct.caehs.kr,31123,충청남도 천안시 동남구 성황5길 17,(성황동),충청남도,천안시 동남구,성황5길,화학공업과 / 토목과 / 건축과 / 기계과 / 전기과 / 메카트로닉스과 / 도시공간건설과 / 건축디자인과,공업계/IT,N100000239,041-558-9800,041-558-9801,041-558-9803,041-558-9802,041-556-9825
천안상업고등학교,특성화고,사립,충청남도교육청,sanggo.caehs.kr,31081,충청남도 천안시 서북구 상고1길 43-9,천안상업고등학교(신당동),충청남도,천안시 서북구,상고1길,사무회계과 / 소프트웨어개발과 / 광고미디어디자인과 / 물류유통과 / 사무회계과 / 소프트웨어개발과 / 광고미디어디자인과 / 공통과 / 스마트경영과,공업계/IT,N100000237,041-551-6513,041-413-6504,041-413-6585,041-413-6522,041-551-3679
천안여자상업고등학교,특성화고,사립,충청남도교육청,cays.caehs.kr,330930,충청남도 천안시 동남구 봉명동 천안여상로,44 천안여자상업고등학교,충청남도,천안시 동남구,봉명동,금융정보과 / 공통과정 / 비즈니스정보 / 국제통상,공업계/IT,N100000245,041-574-9311,041-576-6363-3,041-574-9312,041-574-9374,041-574-9267
천안제일고등학교,특성화고,공립,충청남도교육청,cj.caehs.kr,330070,충남 천안시 동남구 원성동,버들로 71,충청남도,천안시 동남구,원성동,반려동물과 / 스마트팜과 / 바이오식품과,공업계/IT,N100000240,041-551-3058,041-902-6903,041-902-7022,041-902-6937,041-902-7046
청양고등학교,일반고(종합고),공립,충청남도교육청,chy.cnehs.kr/main.do,33339,충청남도 청양군 청양읍 문화예술로 149,청양고등학교,충청남도,청양군,청양읍,바이오식품과 / 비즈니스과,공업계/IT,N100002727,041-456-7891,041-456-7892,041-456-7893,070-4295-4834,041-943-1475
충남드론항공고등학교,특성화고,공립,충청남도교육청,gcji.cnehs.kr,350902,충청남도 홍성군 광천읍 홍남로,695 충남드론항공고등학교,충청남도,홍성군,광천읍,드론테크과 / 드론비즈과,공업계/IT,N100000143,041-641-0603,041-641-0602,041-641-0601,041-641-5894,041-641-1883
충남반도체마이스터고등학교,마이스터고,공립,충청남도교육청,yes.cnehs.kr,340802,충남 예산군 예산읍 관작리,315,충청남도,예산군,예산읍,정보통신과 / 디지털전자과 / 전기제어과 / 반도체융합과,공업계/IT,N100000210,041-404-0062,041-404-0063,041-404-0061,041-404-0032,041-334-0411
